GEOID10,GEOID_MUNI,MUN_NAME,SQMI_LAND,CurPEV,FutPEV,CuPEV_SM,FuPEV_SM,FC_KD,FC_CE,FC_KD_SM,FC_CE_SM,FC_KPE,SC_KD,SC_CE,SC_KD_SM,SC_CE_SM,SC_KPE,PC_KD,PC_CE,PC_KD_SM,PC_CE_SM,PC_KPE,PASS_VEH,POP,HOUSUNIT,JOBS,CuPEVPop,FuPEVPop,CuPEV_HU,FuPEV_HU,PerCuPEV,PerFuPEV,FC_KD_JB,FC_CE_JB,SC_KD_JB,SC_CE_JB,PC_KD_JB,PC_CE_JB
420059512001,4200572000,South Buffalo Township,14.87883898,0,16,0.00000,1.07535,276.45293,17,18.58027568,1.142562268,16.26193706,278.8542288,10,18.74166588,0.672095452,27.88542288,55.92835231,6,3.75891912,0.403257271,9.321392051,872,1534,568,460,0.00,1.04,0.00,2.82,0,1.801801802,0.60098463,0.036956522,0.606204845,0.02173913,0.121583375,0.013043478
420059512002,4200554856,North Buffalo Township,13.92076045,0,23,0.00000,1.65221,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,1179,561,354,0.00,1.95,0.00,4.10,0,3.042328042,0,0,0,0,0,0
420059512003,4200554856,North Buffalo Township,5.612453184,0,18,0.00000,3.20715,67.63178,5,12.05030684,0.890876028,13.5263566,82.66099691,3,14.72814012,0.534525617,27.55366564,15.26004788,2,2.718962168,0.356350411,7.630023938,700,979,433,294,0.00,1.84,0.00,4.16,0,2.506963788,0.230040078,0.017006803,0.281159853,0.010204082,0.051904925,0.006802721
420059512004,4200554856,North Buffalo Township,6.165090471,1,30,0.16220,4.86611,26.58839,2,4.312733827,0.324407243,13.29419711,25.86405905,1,4.19524404,0.162203621,25.86405905,6.788063976,1,1.101048558,0.162203621,6.788063976,582,1137,513,341,0.09,2.64,0.19,5.85,0.171821306,4.909983633,0.077971831,0.005865103,0.075847681,0.002932551,0.019906346,0.002932551
420059512005,4200572000,South Buffalo Township,12.07785083,0,17,0.00000,1.40754,16.61126,2,1.375349286,0.165592375,8.305631754,3.846943757,1,0.318512276,0.082796187,3.846943757,3.141826647,1,0.260131268,0.082796187,3.141826647,923,1100,456,330,0.00,1.55,0.00,3.73,0,1.808510638,0.050337162,0.006060606,0.011657405,0.003030303,0.009520687,0.003030303
420059513001,4200529184,Gilpin Township,4.470326704,0,8,0.00000,1.78958,12.59565,1,2.817612608,0.223697297,12.59564889,16.05316883,1,3.591050473,0.223697297,16.05316883,2.274080674,1,0.5087057,0.223697297,2.274080674,368,844,308,253,0.00,0.95,0.00,2.60,0,2.127659574,0.049785173,0.003952569,0.06345126,0.003952569,0.008988461,0.003952569
420059513002,4200529184,Gilpin Township,9.817120368,0,12,0.00000,1.22235,4.67201,1,0.47590455,0.101862864,4.672012253,4.180601776,1,0.425848071,0.101862864,4.180601776,0.837977029,1,0.08535874,0.101862864,0.837977029,706,1063,453,319,0.00,1.13,0.00,2.65,0,1.671309192,0.014645806,0.003134796,0.013105335,0.003134796,0.002626887,0.003134796
420059513003,4200529184,Gilpin Township,2.161903749,1,19,0.46256,8.78855,219.68984,15,101.6186978,6.938329241,14.64598959,227.6050547,8,105.2799204,3.700442262,28.45063184,37.66985009,5,17.42438816,2.312776414,7.533970018,442,661,308,198,0.15,2.87,0.32,6.17,0.226244344,4.130434783,1.109544666,0.075757576,1.149520478,0.04040404,0.190251768,0.025252525
420059514001,4200558160,Parks Township,12.24132378,0,9,0.00000,0.73521,151.43465,10,12.37077414,0.816905114,15.14346517,159.2864794,6,13.01219397,0.490143069,26.54774656,28.02448723,3,2.289334695,0.245071534,9.341495744,971,1280,489,384,0.00,0.70,0.00,1.84,0,0.918367347,0.394361072,0.026041667,0.41480854,0.015625,0.072980435,0.0078125
420059514002,4200558160,Parks Township,1.529339069,0,8,0.00000,5.23102,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,888,391,266,0.00,0.90,0.00,2.05,0,1.766004415,0,0,0,0,0,0
420059514003,4212979776,Vandergrift Borough,0.266150643,0,6,0.00000,22.54362,30.12600,2,113.1915353,7.514541306,15.06299995,36.69461929,2,137.8716162,7.514541306,18.34730964,5.569292704,1,20.92534003,3.757270653,5.569292704,337,528,262,158,0.00,1.14,0.00,2.29,0,1.749271137,0.190670885,0.012658228,0.232244426,0.012658228,0.035248688,0.006329114
420059515001,4200554728,North Apollo Borough,0.284226788,0,6,0.00000,21.10990,2.16121,1,7.603835106,3.518317214,2.161213627,6.683166196,1,23.51349867,3.518317214,6.683166196,0.666687772,1,2.345619063,3.518317214,0.666687772,324,688,286,206,0.00,0.87,0.00,2.10,0,1.818181818,0.010491328,0.004854369,0.032442554,0.004854369,0.003236348,0.004854369
420059515002,4200554728,North Apollo Borough,0.259172619,0,5,0.00000,19.29216,34.89327,3,134.6333306,11.57529687,11.63109095,47.16413641,2,181.9796268,7.716864577,23.5820682,7.963479587,1,30.72654677,3.858432288,7.963479587,483,731,260,219,0.00,0.68,0.00,1.92,0,1.024590164,0.159330013,0.01369863,0.215361353,0.00913242,0.03636292,0.00456621
420059515003,4200502720,Apollo Borough,0.192927141,1,9,5.18330,46.64974,59.57895,4,308.8158177,20.73321558,14.89473818,82.03965372,3,425.2364567,15.54991169,27.34655124,17.67435085,2,91.61153164,10.36660779,8.837175427,543,1009,427,303,0.10,0.89,0.23,2.11,0.184162063,1.633393829,0.196630207,0.01320132,0.270757933,0.00990099,0.058331191,0.00660066
420059515004,4200502720,Apollo Borough,0.112363836,0,3,0.00000,26.69898,45.80472,4,407.6464249,35.59864212,11.45117905,53.73449359,2,478.2187518,17.79932106,26.8672468,9.90422885,1,88.14427459,8.899660531,9.90422885,322,557,250,167,0.00,0.54,0.00,1.20,0,0.923076923,0.274279738,0.023952096,0.321763435,0.011976048,0.05930676,0.005988024
420059516001,4200539968,Kiskiminetas Township,11.29921829,1,29,0.08850,2.56655,32.28215,2,2.857025117,0.177003395,16.14107523,67.90814619,2,6.009986216,0.177003395,33.9540731,8.577190828,1,0.759095949,0.088501698,8.577190828,1097,1484,673,445,0.07,1.95,0.15,4.31,0.091157703,2.577777778,0.072544158,0.004494382,0.152602576,0.004494382,0.019274586,0.002247191
420059516002,4200539968,Kiskiminetas Township,26.86284343,0,23,0.00000,0.85620,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,1788,715,536,0.00,1.29,0.00,3.22,0,1.969178082,0,0,0,0,0,0
420059516003,4200539968,Kiskiminetas Township,2.512092616,1,12,0.39807,4.77689,28.89843,2,11.50372991,0.79614899,14.44921748,49.36012766,2,19.6490079,0.79614899,24.68006383,7.110243386,1,2.830406547,0.398074495,7.110243386,837,1442,582,433,0.07,0.83,0.17,2.06,0.119474313,1.41509434,0.066740035,0.004618938,0.113995676,0.004618938,0.016420885,0.002309469
420059517001,4200571968,South Bend Township,22.53462973,1,18,0.04438,0.79877,118.90091,8,5.276364132,0.355009161,14.862614,138.9762496,5,6.167230225,0.221880726,27.79524992,35.78253438,3,1.58789094,0.133128435,11.92751146,689,946,392,284,0.11,1.90,0.26,4.59,0.145137881,2.549575071,0.418665183,0.028169014,0.489352991,0.017605634,0.125994839,0.01056338
420059517002,4200561576,Plumcreek Township,28.93935219,0,19,0.00000,0.65655,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,1840,804,552,0.00,1.03,0.00,2.36,0,1.923076923,0,0,0,0,0,0
420059517003,4200561576,Plumcreek Township,13.76128288,0,8,0.00000,0.58134,35.63086,3,2.58921088,0.218002931,11.87695445,48.08721742,2,3.494384778,0.145335287,24.04360871,7.754273395,1,0.563484776,0.072667644,7.754273395,480,937,369,281,0.00,0.85,0.00,2.17,0,1.639344262,0.126800225,0.010676157,0.171128888,0.007117438,0.027595279,0.003558719
420059518001,4200542280,Leechburg Borough,0.209121037,0,9,0.00000,43.03728,62.83204,6,300.4577443,28.69151795,10.47200587,75.83459794,3,362.6349547,14.34575898,25.27819931,10.26444418,2,49.08374743,9.563839317,5.132222092,624,691,342,207,0.00,1.30,0.00,2.63,0,1.421800948,0.303536402,0.028985507,0.366350715,0.014492754,0.049586687,0.009661836
420059518002,4200542280,Leechburg Borough,0.11585613,0,6,0.00000,51.78837,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,508,278,152,0.00,1.18,0.00,2.16,0,1.680672269,0,0,0,0,0,0
420059518003,4200542280,Leechburg Borough,0.114352263,1,8,8.74491,69.95926,39.24196,4,343.1673223,34.97963146,9.810489932,50.30773893,2,439.9365419,17.48981573,25.15386947,7.567815932,1,66.17985307,8.744907865,7.567815932,341,857,369,257,0.12,0.93,0.27,2.17,0.293255132,2.298850575,0.15269245,0.015564202,0.195749957,0.007782101,0.029446755,0.003891051
420059519001,4200527784,Freeport Borough,1.051395947,2,26,1.90223,24.72903,32.00974,3,30.44499453,2.853349404,10.66991462,35.31874108,2,33.59223627,1.902232936,17.65937054,4.1068718,1,3.9061134,0.951116468,4.1068718,655,1161,448,348,0.17,2.24,0.45,5.80,0.305343511,3.82916053,0.091982023,0.00862069,0.101490635,0.005747126,0.011801356,0.002873563
420059519002,4200527784,Freeport Borough,0.218446563,0,4,0.00000,18.31111,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,629,328,189,0.00,0.64,0.00,1.22,0,0.970873786,0,0,0,0,0,0
420076006011,4200718200,Darlington Township,10.56967054,0,24,0.00000,2.27065,57.56063,5,5.445829871,0.473051642,11.51212551,42.27673321,3,3.999815609,0.283830985,14.0922444,10.77575936,2,1.019498131,0.189220657,5.387879681,589,994,419,298,0.00,2.41,0.00,5.73,0,3.915171289,0.193156468,0.016778523,0.141868232,0.010067114,0.036160266,0.006711409
420076006012,4200718200,Darlington Township,11.48419405,0,7,0.00000,0.60953,81.63831,6,7.108753959,0.522457212,13.60638498,70.35315441,4,6.126085481,0.348304808,17.5882886,12.45905406,2,1.084887108,0.174152404,6.229527031,648,1240,481,372,0.00,0.56,0.00,1.46,0,1.06870229,0.219457822,0.016129032,0.189121383,0.010752688,0.033492081,0.005376344
420076006021,4200771952,South Beaver Township,14.5368069,1,36,0.06879,2.47647,85.24758,8,5.864257272,0.550327183,10.65594695,58.80221384,4,4.04505709,0.275163592,14.70055346,16.92223809,2,1.164095953,0.137581796,8.461119043,1044,1528,600,458,0.07,2.36,0.17,6.00,0.095785441,3.336422614,0.186130078,0.017467249,0.128389113,0.008733624,0.036948118,0.004366812
420076006022,4200771952,South Beaver Township,15.1519661,0,12,0.00000,0.79198,18.10809,2,1.195098269,0.131996071,9.05404423,15.29379237,1,1.009360255,0.065998036,15.29379237,2.971153265,1,0.196090279,0.065998036,2.971153265,611,1160,429,348,0.00,1.03,0.00,2.80,0,1.926163724,0.052034737,0.005747126,0.043947679,0.002873563,0.008537797,0.002873563
420076007001,4200713488,Chippewa Township,2.101612739,1,36,0.47583,17.12970,713.37349,45,339.4409817,21.41212754,15.85274425,669.0358234,28,318.3440084,13.32310158,23.89413655,227.8242227,18,108.4044736,8.564851015,12.65690126,514,963,367,289,0.10,3.74,0.27,9.81,0.194552529,6.557377049,2.468420385,0.155709343,2.315002849,0.096885813,0.78831911,0.062283737
420076007002,4200713488,Chippewa Township,1.399945424,2,108,1.42863,77.14586,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,1195,465,358,0.17,9.04,0.43,23.23,0.205549846,10.00926784,0,0,0,0,0,0
420076007003,4200713488,Chippewa Township,1.888383575,0,14,0.00000,7.41375,84.42419,7,44.70711838,3.706874014,12.06059829,97.01382425,4,51.37400344,2.118213722,24.25345606,18.63298022,2,9.867158596,1.059106861,9.31649011,1116,1179,605,354,0.00,1.19,0.00,2.31,0,1.238938053,0.238486407,0.019774011,0.274050351,0.011299435,0.052635537,0.005649718
420076007004,4200713488,Chippewa Township,1.901248885,0,13,0.00000,6.83761,411.81292,28,216.6012698,14.72716183,14.70760438,362.2339564,16,190.5242177,8.415521045,22.63962228,110.798996,10,58.27695517,5.259700653,11.0798996,1281,1805,708,542,0.00,0.72,0.00,1.84,0,1.004636785,0.75980244,0.051660517,0.668328333,0.029520295,0.204426192,0.018450185
420076007005,4200713488,Chippewa Township,8.399108065,2,148,0.23812,17.62092,94.79407,8,11.28620627,0.95248209,11.84925826,72.56348105,4,8.639427007,0.476241045,18.14087026,23.31677233,2,2.776101004,0.238120522,11.65838616,1489,2621,1020,786,0.08,5.65,0.20,14.51,0.134318334,9.051987768,0.120603138,0.010178117,0.09231995,0.005089059,0.029665105,0.002544529
420076010001,4200758375,Patterson Township,0.771621304,2,91,2.59195,117.93350,59.38536,6,76.96178973,7.775835077,9.897559422,55.83022498,4,72.35443697,5.183890052,13.95755625,12.98790917,2,16.83197328,2.591945026,6.493954583,646,1173,411,352,0.17,7.76,0.49,22.14,0.309597523,12.38095238,0.168708399,0.017045455,0.158608594,0.011363636,0.036897469,0.005681818
420076010002,4200758375,Patterson Township,0.656993364,2,35,3.04417,53.27299,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,1022,535,307,0.20,3.42,0.37,6.54,0.338409475,5.608974359,0,0,0,0,0,0
420076010003,4200758375,Patterson Township,0.437242162,0,18,0.00000,41.16712,31.70555,4,72.51256935,9.148248605,7.926388152,31.12289793,2,71.18000188,4.574124302,15.56144896,5.393233093,1,12.33465928,2.287062151,5.393233093,808,1437,620,431,0.00,1.25,0.00,2.90,0,2.179176755,0.073562767,0.009280742,0.0722109,0.004640371,0.012513302,0.002320186
420076011001,4200704792,Beaver Falls City,0.144009542,0,2,0.00000,13.88797,5.23674,1,36.36382139,6.94398433,5.236737248,9.08601276,1,63.09313023,6.94398433,9.08601276,1.393401294,1,9.675756753,6.94398433,1.393401294,225,896,326,269,0.00,0.22,0.00,0.61,0,0.881057269,0.019467425,0.003717472,0.033776999,0.003717472,0.00517993,0.003717472
420076011002,4200704792,Beaver Falls City,0.599329007,0,11,0.00000,18.35386,156.67525,14,261.4177675,23.35945673,11.19108936,124.5811149,8,207.8676545,13.34826099,15.57263937,33.23388753,4,55.45182555,6.674130493,8.308471883,1066,2346,705,704,0.00,0.47,0.00,1.56,0,1.021355617,0.222550072,0.019886364,0.176961811,0.011363636,0.047207227,0.005681818
420076012001,4200704792,Beaver Falls City,0.406655921,0,2,0.00000,4.91816,360.65488,25,886.8797065,61.47703424,14.42619537,331.1601703,15,814.349805,36.88622054,22.07734468,114.7544609,10,282.190557,24.5908137,11.47544609,569,717,269,215,0.00,0.28,0.00,0.74,0,0.350262697,1.677464578,0.11627907,1.540279862,0.069767442,0.533741679,0.046511628
420076012002,4200704792,Beaver Falls City,0.426707751,0,2,0.00000,4.68705,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,1362,493,409,0.00,0.15,0.00,0.41,0,0.408163265,0,0,0,0,0,0
420076012003,4200704792,Beaver Falls City,0.117689343,0,2,0.00000,16.99389,218.85916,18,1859.634509,152.9450285,12.15884247,195.7887756,10,1663.60666,84.9694603,19.57887756,45.41582986,5,385.8958552,42.48473015,9.083165972,310,856,414,257,0.00,0.23,0.00,0.48,0,0.641025641,0.85159208,0.070038911,0.76182403,0.038910506,0.176715291,0.019455253
420076013001,4200704792,Beaver Falls City,0.115390105,1,11,8.66625,95.32880,8.10218,1,70.21554456,8.666254345,8.102179069,12.37650817,1,107.2579677,8.666254345,12.37650817,1.91683838,1,16.61180894,8.666254345,1.91683838,385,695,273,208,0.14,1.58,0.37,4.03,0.25974026,2.784810127,0.038952784,0.004807692,0.059502443,0.004807692,0.009215569,0.004807692
420076013002,4200704792,Beaver Falls City,0.318002232,1,12,3.14463,37.73558,177.97962,13,559.6803986,40.88021616,13.69073971,182.5966504,7,574.1992721,22.01242409,26.08523577,41.64394033,4,130.9548679,12.57852805,10.41098508,772,1896,695,569,0.05,0.63,0.14,1.73,0.129533679,1.53256705,0.312793702,0.0228471,0.320907997,0.012302285,0.073187944,0.007029877
420076014001,4200753288,New Brighton Borough,0.171180323,1,16,5.84179,93.46869,42.08720,4,245.8646821,23.36717175,10.52179891,17.95248206,2,104.8746829,11.68358587,8.97624103,5.323377235,1,31.09806753,5.841792936,5.323377235,403,911,420,273,0.11,1.76,0.24,3.81,0.248138958,3.827751196,0.154165552,0.014652015,0.065760008,0.007326007,0.01949955,0.003663004
420076014002,4200753288,New Brighton Borough,0.214911412,0,7,0.00000,32.57156,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,1507,699,452,0.00,0.46,0.00,1.00,0,0.806451613,0,0,0,0,0,0
420076014003,4200753288,New Brighton Borough,0.166479529,0,7,0.00000,42.04721,69.62849,5,418.2405285,30.03372266,13.92569723,63.87655055,3,383.6901207,18.0202336,21.29218352,14.51068558,2,87.16198128,12.01348906,7.255342791,462,1019,405,306,0.00,0.69,0.00,1.73,0,1.492537313,0.227544072,0.016339869,0.208746897,0.009803922,0.047420541,0.006535948
420076016001,4200762888,Pulaski Township,0.479966297,0,4,0.00000,8.33392,78.64246,7,163.8499667,14.58435738,11.23463739,52.11555003,4,108.5816867,8.333918503,13.02888751,12.46784615,2,25.97650343,4.166959252,6.233923075,454,588,276,176,0.00,0.68,0.00,1.45,0,0.873362445,0.446832169,0.039772727,0.29611108,0.022727273,0.070840035,0.011363636
420076016002,4200762888,Pulaski Township,0.246509626,0,4,0.00000,16.22655,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,746,336,224,0.00,0.54,0.00,1.19,0,1.030927835,0,0,0,0,0,0
420076017001,4200718264,Daugherty Township,6.045821584,1,41,0.16540,6.78154,248.71966,20,41.13909991,3.308069834,12.43598291,158.1251571,11,26.15445311,1.819438409,14.37501428,36.07302837,5,5.966604848,0.827017458,7.214605674,1319,1939,740,582,0.05,2.11,0.14,5.54,0.075815011,3.016924209,0.427353365,0.034364261,0.27169271,0.018900344,0.061981148,0.008591065
420076017002,4200718264,Daugherty Township,3.930258587,0,11,0.00000,2.79880,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,1467,580,440,0.00,0.75,0.00,1.90,0,1.326899879,0,0,0,0,0,0
420076018001,4200754072,New Sewickley Township,1.913085232,0,4,0.00000,2.09086,45.21360,4,23.63386447,2.090863456,11.30339927,17.36317038,2,9.076004606,1.045431728,8.68158519,5.083105259,1,2.657019757,0.522715864,5.083105259,511,540,252,162,0.00,0.74,0.00,1.59,0,0.776699029,0.279096278,0.024691358,0.107180064,0.012345679,0.031377193,0.00617284
420076018002,4200754072,New Sewickley Township,7.978414241,1,61,0.12534,7.64563,37.82790,4,4.741280649,0.50135276,9.456975264,30.34132974,2,3.802927352,0.25067638,15.17066487,4.076289541,1,0.510914753,0.12533819,4.076289541,1333,2146,956,644,0.05,2.84,0.10,6.38,0.075018755,4.379038047,0.058738977,0.00621118,0.047113866,0.00310559,0.006329642,0.001552795
420076018003,4200754072,New Sewickley Township,2.570845396,0,9,0.00000,3.50079,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,631,311,189,0.00,1.43,0.00,2.89,0,2.425876011,0,0,0,0,0,0
420076018004,4200754072,New Sewickley Township,6.735901586,0,15,0.00000,2.22687,23.51395,2,3.490838967,0.296916452,11.75697387,17.02874777,1,2.528057684,0.148458226,17.02874777,3.059786918,1,0.454250538,0.148458226,3.059786918,586,1034,381,310,0.00,1.45,0.00,3.94,0,2.495840266,0.075851444,0.006451613,0.054931444,0.003225806,0.00987028,0.003225806
420076018005,4200754072,New Sewickley Township,7.498063001,1,20,0.13337,2.66736,36.51325,4,4.869690967,0.533471111,9.128312416,15.8468563,2,2.113460009,0.266735556,7.923428151,4.160196381,1,0.554836146,0.133367778,4.160196381,560,1350,459,405,0.07,1.48,0.22,4.36,0.178571429,3.454231434,0.090156172,0.009876543,0.03912804,0.004938272,0.01027209,0.002469136
420076018006,4200754072,New Sewickley Township,5.996119811,1,43,0.16677,7.17130,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,1759,904,528,0.06,2.44,0.11,4.76,0.080064051,3.330751356,0,0,0,0,0,0
420076021001,4200765392,Rochester Borough,0.209141115,0,17,0.00000,81.28483,15.41520,2,73.70718931,9.562921199,7.70760187,9.967366034,1,47.65856797,4.781460599,9.967366034,2.730117019,1,13.05394696,4.781460599,2.730117019,923,1928,792,578,0.00,0.88,0.00,2.15,0,1.808510638,0.026669903,0.003460208,0.017244578,0.001730104,0.004723386,0.001730104
420076021002,4200765392,Rochester Borough,0.286232588,0,2,0.00000,6.98732,401.44535,28,1402.514497,97.82254408,14.3373341,373.2330029,16,1303.950067,55.89859662,23.32706268,85.24564914,9,297.8195097,31.4429606,9.471738794,455,703,445,211,0.00,0.28,0.00,0.45,0,0.437636761,1.902584621,0.132701422,1.768876791,0.075829384,0.404007816,0.042654028
420076021003,4200765392,Rochester Borough,0.092751005,1,9,10.78155,97.03399,74.92933,6,807.854632,64.68932598,12.48822151,97.54798818,4,1051.718934,43.12621732,24.38699705,19.97705991,2,215.3837568,21.56310866,9.988529956,379,979,402,294,0.10,0.92,0.25,2.24,0.263852243,2.325581395,0.254861663,0.020408163,0.331795878,0.013605442,0.067949183,0.006802721
420076023001,4200704688,Beaver Borough,0.211215642,2,47,9.46900,222.52140,159.97112,13,757.3829104,61.54847196,12.30547057,98.22141454,7,465.0290753,33.1414849,14.03163065,29.17879629,3,138.1469481,14.20349353,9.726265431,502,686,280,206,0.29,6.85,0.71,16.79,0.398406375,8.592321755,0.776558822,0.063106796,0.476802983,0.033980583,0.141644642,0.014563107
420076023002,4200704688,Beaver Borough,0.253073749,1,30,3.95142,118.54252,372.65470,31,1472.514258,122.4939376,12.02111948,225.5007907,17,891.0477346,67.17409479,13.26475239,67.17185345,7,265.4240265,27.65992138,9.595979064,1069,1756,923,527,0.06,1.71,0.11,3.25,0.09354537,2.732240437,0.707124675,0.058823529,0.427895238,0.032258065,0.127460822,0.013282732
420076024001,4200704688,Beaver Borough,0.243307681,1,43,4.11002,176.73096,158.07074,12,649.6742905,49.32026788,13.17256208,127.9383434,7,525.8294474,28.77015626,18.2769062,28.51572037,3,117.2002473,12.33006697,9.505240122,717,1033,459,310,0.10,4.16,0.22,9.37,0.139470014,5.665349144,0.509905629,0.038709677,0.412704334,0.022580645,0.091986195,0.009677419
420076024002,4200704688,Beaver Borough,0.208790534,0,13,0.00000,62.26336,273.72453,27,1311.000658,129.3162074,10.13794547,171.7211179,14,822.4564331,67.05284828,12.26579413,32.84897384,4,157.3298042,19.15795665,8.212243461,601,992,474,298,0.00,1.31,0.00,2.74,0,2.117263844,0.918538683,0.090604027,0.576245362,0.046979866,0.110231456,0.013422819
420076025001,4200779856,Vanport Township,0.914187209,0,9,0.00000,9.84481,1005.92922,66,1100.353631,72.1952783,15.24135175,641.4839219,35,701.6986404,38.28537486,18.32811205,174.1280322,19,190.4730567,20.78348921,9.164633272,890,1364,736,409,0.00,0.66,0.00,1.22,0,1.001112347,2.459484635,0.161369193,1.568420347,0.085574572,0.42574091,0.046454768
420076026011,4200708680,Brighton Township,3.930097969,1,56,0.25445,14.24901,61.58069,5,15.66899504,1.272232916,12.31613711,57.45566337,3,14.61939723,0.76333975,19.15188779,16.01766264,2,4.07563953,0.508893166,8.00883132,1149,1603,558,481,0.06,3.49,0.18,10.04,0.087032202,4.651162791,0.128026373,0.01039501,0.119450444,0.006237006,0.033300754,0.004158004
